lemma,pos,lang,text
épais,X,la,crassus
épais,X,la,obesus
épais,X,yua,polok
épais,X,nl,dik
épais,X,nl,lijvig
épais,X,oc,espés
épais,X,pap,diki
épais,X,pap,gordo
épais,X,pl,gruby
épais,X,pt,encorpado
épais,X,pt,espesso
épais,X,pt,grosso
épais,X,pt,volumoso
épais,X,se,gassat
épais,X,se,suohkat
épais,X,srn,fatu
épais,X,srn,deki
épais,X,sw,-nene
épais,X,sw,-nono
épais,X,tl,makapál
épais,X,wa,spès
époux,X,af,man
époux,X,de,Gemahl
époux,X,de,Ehemann
époux,X,de,Gatte
époux,X,de,Ehegatte
époux,X,en,husband
époux,X,ang,wer
époux,X,ar,بَعْل
époux,X,ar,زَوْج
époux,X,ary,3ris
époux,X,az,ər
époux,X,bété,"""luwli"
époux,X,ca,espós
époux,X,hr,suprug
époux,X,da,mand
époux,X,da,ægtemand
époux,X,es,esposo
époux,X,es,marido
époux,X,eo,edzo
époux,X,fo,maður
époux,X,fo,ektamaður
époux,X,fi,aviomies
époux,X,gl,esposo
époux,X,hi,पति
époux,X,is,maður
époux,X,is,eiginmaður
époux,X,it,marito
époux,X,it,sposo
époux,X,it,coniuge
époux,X,ks,خانہٕ دار
époux,X,ks,خاوَنٛد
époux,X,ks,بَرتھا
époux,X,ks,روٗن
époux,X,ks,اوش
époux,X,ks,گَروول
époux,X,kvm,ónó
époux,X,kog,asewá
époux,X,ln,mobali
époux,X,mye,onome
époux,X,nl,man
époux,X,nl,gemaal
époux,X,no,mann
époux,X,no,ektemann
époux,X,oc,espós
époux,X,oc,marit
époux,X,oc,òme
époux,X,pln,maílo
époux,X,pl,małżonek
époux,X,pt,esposo
époux,X,pt,marido
époux,X,ro,soț
époux,X,ru,муж
époux,X,ru,супру́г
époux,X,zdj,mndru-mme
époux,X,sv,make
époux,X,sv,äkta make
époux,X,sv,man
époux,X,cs,manžel
époux,X,tr,koca
époux,X,non,bóndi
époux,X,non,búandi
époux,X,dbp,ə̀msə̀k
époux,X,af,eggenoot
époux,X,de,Gespons
époux,X,de,Ehegespons
époux,X,en,spouse
époux,X,da,ægtefælle
époux,X,eo,spozo
époux,X,gl,cónxuxe
époux,X,io,spozo
époux,X,kog,asewá
époux,X,avk,yerumanik
époux,X,nl,echtgenoot
époux,X,no,ektefelle
époux,X,pt,cônjuge
époux,X,solrésol,m'isifa
époux,X,cs,choť
époux,X,sq,burrë
époux,X,ale,ugix̂
époux,X,az,ər
époux,X,ca,espòs
époux,X,ca,marit
époux,X,ko,배우자
époux,X,fi,puoliso
époux,X,el,σύζυγος
époux,X,hu,férj
époux,X,ja,配偶者
époux,X,ja,伴侶
époux,X,ms,suami
époux,X,yua,iicham
époux,X,yua,laak’
époux,X,oc,espós
époux,X,oc,marit
époux,X,pap,esposo
époux,X,pap,kasá
époux,X,pl,mąż
époux,X,ru,супруг
époux,X,se,boadnjá
époux,X,se,isit
époux,X,sa,पति
époux,X,sr,suprug
époux,X,sr,žena
époux,X,ses,gorokasine
époux,X,ses,alaayan
époux,X,srn,masra
époux,X,sw,mume
époux,X,tl,asáwa
époux,X,ta,கணவன்
époux,X,tsolyáni,tetlénkoi
époux,X,tsolyáni,tetlényal
époux,X,zu,indoda
époux,X,zu,umnyeni
épuisé,X,de,erschöpft
épuisé,X,en,sold out
épuisé,X,en,exhausted
épuisé,X,ary,mdagdag
épuisé,X,br,flak
épuisé,X,ca,esgotat
épuisé,X,ca,fatigat
épuisé,X,zh,累坏
épuisé,X,es,agotado
épuisé,X,es,agotada
épuisé,X,es,agotados
épuisé,X,vls,kuek
épuisé,X,gallo,aqeni
épuisé,X,gallo-italique de sicile,abènt
épuisé,X,el,ξεθεωμένος
épuisé,X,it,spossato
épuisé,X,it,esaurito
épuisé,X,oc,estequit
épuisé,X,pl,wyczerpany
épuisé,X,pt,esgotado
épuisé,X,ru,усталый
épuisé,X,ru,утомлённый
épuisé,X,sv,uttömd
épuisé,X,sv,utmattad
épuisé,X,cs,vyčerpaný
éteint,X,de,ausgestorben
éteint,X,en,extinct
éteint,X,it,estinto
éteint,X,ro,stins
étoile,X,aa,cutúkta
étoile,X,af,ster
étoile,X,nfl,nyuu
étoile,X,sq,yll
étoile,X,de,Stern
étoile,X,nds,steern
étoile,X,alt,чолмон
étoile,X,ami,bu'is
étoile,X,en,star
étoile,X,ang,steorra
étoile,X,ang,tungol
étoile,X,ar,نجم
étoile,X,ar,نجمة
étoile,X,arq,نجمة
étoile,X,ary,نجمة
étoile,X,aii,koxvə
étoile,X,hy,աստղ
étoile,X,az,ulduz
étoile,X,vbb,ˈkulamol
étoile,X,ba,йондоҙ
étoile,X,bm,dolo
étoile,X,eu,izar
étoile,X,bn,তারা
étoile,X,be,зорка
étoile,X,bgb,bituʼon
étoile,X,bourguignon,étoile
étoile,X,br,sterenn
étoile,X,br,steredenn
étoile,X,bg,звезда
étoile,X,ca,estel
étoile,X,ca,estrella
étoile,X,champenois,étoâle
étoile,X,shy,itri
étoile,X,zh,星
étoile,X,zh,星星
étoile,X,shi,ⵉⵜⵔⵉ
étoile,X,cjs,чылтыс
étoile,X,si,තරුව
étoile,X,ko,별
étoile,X,kw,steren
étoile,X,ht,etwal
étoile,X,crk,acāhkos
étoile,X,hr,zvezda
étoile,X,hr,zvijezda
étoile,X,dmr,ˈbintaŋ
étoile,X,da,stjerne
étoile,X,duf,ve oo
étoile,X,es,estrella
étoile,X,eo,stelo
étoile,X,et,täht
étoile,X,fo,stjørna
étoile,X,fi,tähti
étoile,X,frp,êteila
étoile,X,fy,stjer
étoile,X,gd,reul
étoile,X,ga,réalta
étoile,X,gag,yıldız
étoile,X,gallo,esteill
étoile,X,cy,seren
étoile,X,ka,ვარსკვლავი
étoile,X,got,𐍃𐍄𐌰𐌹𐍂𐌽𐍉
étoile,X,el,άστρο
étoile,X,el,αστέρας
étoile,X,el,αστέρι
étoile,X,gu,તારો
étoile,X,ha,tauraro
étoile,X,he,כוכב
étoile,X,hbo,כּוכָב
étoile,X,hi,तारा
étoile,X,mww,hnub qub
étoile,X,hu,csillag
étoile,X,sah,сулус
étoile,X,io,stelo
étoile,X,id,bintang
étoile,X,inz,ˀaqiwo
étoile,X,ia,stella
étoile,X,iu,ᐅᓪᓗᕆᐊᖅ
étoile,X,is,stjarna
étoile,X,it,stella
étoile,X,ja,星
étoile,X,ja,恒星
étoile,X,kab,itri
étoile,X,kab,itran
étoile,X,krc,джулдуз
étoile,X,kk,жұлдыз
étoile,X,kjh,чылтыс
étoile,X,nnb,éngu̧nú̧nú̧
étoile,X,rw,yenyeli
étoile,X,ky,жылдыз
étoile,X,avk,bitej
étoile,X,kum,юлдуз
étoile,X,koy,tloonʼ
étoile,X,ku,stêr
étoile,X,las,tə́rɔ́
étoile,X,lo,ດາວ
étoile,X,la,aster
étoile,X,la,astrum
étoile,X,la,sidus
étoile,X,la,stella
étoile,X,lv,zvaigzne
étoile,X,ln,monzoto
étoile,X,lt,žvaigždė
étoile,X,mk,ѕвезда
étoile,X,ms,bintang
étoile,X,mg,kintana
étoile,X,mt,niġma
étoile,X,mi,whetū
étoile,X,mr,तारा
étoile,X,yua,ek’
étoile,X,mayennais,étaile
étoile,X,crg,itwel
étoile,X,mye,ogêgêni
étoile,X,nl,ster
étoile,X,ne,तारा
étoile,X,nio,хотәдиә
étoile,X,niv,уньғр̌
étoile,X,niv,уньғур̌
étoile,X,nog,юлдыз
étoile,X,normand,éteile
étoile,X,non,stjarna
étoile,X,no,stjerne
étoile,X,oc,estèla
étoile,X,oc,estela
étoile,X,oia,hihiˈnaxa
étoile,X,okn,星
étoile,X,okn,ふし
étoile,X,oaa,унигэри
étoile,X,os,стъалы
étoile,X,ur,تارا
étoile,X,uz,yulduz
étoile,X,pap,strea
étoile,X,pap,streya
étoile,X,paw,huupírit
étoile,X,paw,uupírit
étoile,X,pa,ਤਾਰਾ
étoile,X,fa,ستاره
étoile,X,ff,hoodere
étoile,X,ff,hoorre
étoile,X,pcd,étoéle
étoile,X,plodarisch,schtearn
étoile,X,pl,gwiazda
étoile,X,pt,estrela
étoile,X,pt,astro
étoile,X,pt,estrelho
étoile,X,qu,chaska
étoile,X,qya,elen
étoile,X,qya,él
étoile,X,rom,çerhên
étoile,X,ro,stea
étoile,X,ru,звезда
étoile,X,se,násti
étoile,X,sarthois,étaile
étoile,X,sr,звијезда
étoile,X,sr,звезда
étoile,X,zdj,nyora
étoile,X,siy,esārā
étoile,X,cu,звѣзда
étoile,X,cu,ѕвѣзда
étoile,X,sk,hviezda
étoile,X,sl,zvezda
étoile,X,ses,handaray
étoile,X,srn,stari
étoile,X,sv,stjärna
étoile,X,sw,nyota
étoile,X,syc,ܟܘܟܒܐ
étoile,X,tna,atujai
étoile,X,tg,ситора
étoile,X,tl,bituín
étoile,X,tl,talà
étoile,X,tzm,itri
étoile,X,ta,நட்சத்திரம்
étoile,X,crh,yıldız
étoile,X,tt,йолдыз
étoile,X,cs,hvězda
étoile,X,cv,çăлтар
étoile,X,th,ดาว
étoile,X,bo,སྐར་མ
étoile,X,par,tatsiumpin
étoile,X,kim,сылтыс
étoile,X,tyv,сылдыс
étoile,X,tvu,hisənj
étoile,X,tr,yıldız
étoile,X,tk,ýyldyz
étoile,X,uk,зірка
étoile,X,vi,ngôi sao
étoile,X,vi,sao
étoile,X,wa,sitoele
étoile,X,yi,שטערן
étoile,X,yoi,星
étoile,X,yoi,ふち
étoile,X,de,Stern
étoile,X,en,star
étoile,X,ar,مضلع نجمي
étoile,X,arq,نجمة
étoile,X,ary,نجمة
étoile,X,ca,estrella
étoile,X,shy,itri
étoile,X,es,estrella
étoile,X,eo,stelo
étoile,X,fi,tähti
étoile,X,ka,ვარსკვლავი
étoile,X,hu,csillag
étoile,X,io,stelo
étoile,X,id,bintang
étoile,X,it,stella
étoile,X,ja,星形
étoile,X,avk,bitej
étoile,X,crg,itwel
étoile,X,pl,gwiazda
étoile,X,ru,звезда
étoile,X,sk,hviezda
étoile,X,sv,stjärna
étoile,X,cs,hvězda
étoile,X,arq,نجمة
étoile,X,ca,asterisc
étoile,X,ka,ვარსკვლავი
étoile,X,id,bintang
étoile,X,avk,vupart
étoile,X,mye,ogêgêni
étoile,X,de,Stern
étoile,X,ar,نجمة
étoile,X,ca,estrella
étoile,X,id,bintang
étoilé,X,ru,звёздный
étoilé,X,en,starry
étoilé,X,az,ulduzlu
étoilé,X,br,stergannek
étoilé,X,eo,stelplena
étoilé,X,el,έναστρος
étoilé,X,grc,ἀστερόεις
étoilé,X,ia,stellate
étoilé,X,it,stellato
étoilé,X,kk,жұлдызды
étoilé,X,normand,ételaé
étoilé,X,cs,hvězdnatý
étoilé,X,en,star-shaped
étoilé,X,ia,stellate
étoilé,X,it,stellato
étoilé,X,it,stellato
étonné,X,en,surprised
étonné,X,es,atónito
étonné,X,es,sorprendido
étonné,X,it,attonito
étonné,X,it,stupito
étonné,X,frm,estonné
étonné,X,oc,embadoquit
étonné,X,oc,susprés
étonné,X,oc,estonat
étonné,X,oc,esbaït
étonné,X,pln,usungule
étourdi,X,de,unüberlegt
étourdi,X,de,hirnlos
étourdi,X,de,leichtsinnig
étourdi,X,en,rash
étourdi,X,ar,طَائِش
étourdi,X,br,avelek
étourdi,X,br,avelet
étourdi,X,da,uvidende
étourdi,X,es,descuidado
étourdi,X,eo,senpripensa
étourdi,X,eo,sencerba
étourdi,X,eo,neatenta
étourdi,X,io,senreflekta
étourdi,X,it,distratto
étourdi,X,it,sbadato
étourdi,X,it,sventato
étourdi,X,nl,aalwaardig
étourdi,X,nl,aalwarig
étourdi,X,nl,gedachteloos
étourdi,X,nl,onbedachtzaam
étourdi,X,nl,onnadenkend
étourdi,X,nl,hersenloos
étourdi,X,nl,achteloos
étourdi,X,nl,overhaast
étourdi,X,nb,uoverveid
étourdi,X,oc,tantalòri
étourdi,X,oc,capleugièr
étourdi,X,pl,bezmyślny
étourdi,X,ru,невнимательный
étourdi,X,ru,небрежный
étourdi,X,sw,pumbaa
étourdi,X,de,benommen
étourdi,X,en,dizzy
étourdi,X,en,light-headed
étroit,X,nfl,iisi
étroit,X,de,eng
étroit,X,de,schmal
étroit,X,de,knapp
étroit,X,en,narrow
étroit,X,en,strait
étroit,X,en,slim
étroit,X,ar,ضيق
étroit,X,az,dar
étroit,X,ba,тар
étroit,X,eu,estu
étroit,X,eu,hertsi
étroit,X,eu,hersi
étroit,X,br,bacʼh
étroit,X,br,enk
étroit,X,ca,estret
étroit,X,shy,anekmaru
étroit,X,shy,yekmer
étroit,X,es,estrecho
étroit,X,eo,mallarĝa
étroit,X,gag,dar
étroit,X,gl,estreito
étroit,X,ka,ვიწრო
étroit,X,grc,στενός
étroit,X,hu,keskeny
étroit,X,sah,кыараҕас
étroit,X,sah,синньигэс
étroit,X,id,sempit
étroit,X,id,picik
étroit,X,iu,ᒥᑭᑦᑐᖅ
étroit,X,iu,ᒥᑭᔪᖅ
étroit,X,it,stretto
étroit,X,krc,тар
étroit,X,kk,тар
étroit,X,ky,тар
étroit,X,avk,nilaf
étroit,X,kum,тар
étroit,X,xug,狭はん
étroit,X,xug,しばはん
étroit,X,ldn,híyamesh
étroit,X,la,tenuis
étroit,X,lv,šaurs
étroit,X,nl,eng
étroit,X,nl,nauw
étroit,X,nl,smal
étroit,X,niv,нокла
étroit,X,nog,тар
étroit,X,oc,estrech
étroit,X,oc,estreit
étroit,X,oia,male
étroit,X,oia,malete
étroit,X,pln,angota
étroit,X,pl,wąski
étroit,X,ro,îngust
étroit,X,se,gárži
étroit,X,se,seaggi
étroit,X,swb,-tsala
étroit,X,zdj,-samivu
étroit,X,sk,úzky
étroit,X,sv,trång
étroit,X,sv,snäv
étroit,X,sv,smal
étroit,X,crh,tar
étroit,X,tt,тар
étroit,X,cs,úzký
étroit,X,cv,ансăр
étroit,X,tr,dar
étroit,X,tk,dar
étroit,X,tk,insiz
étroit,X,wa,stroet
étroit,X,de,engstirnig
étroit,X,de,beschränkt
étroit,X,en,narrow-minded
étroit,X,en,dull-witted
étroit,X,en,small-minded
étroit,X,en,close-minded
étroit,X,en,parochial
étroit,X,en,bigoted
étroit,X,en,insular
étroit,X,en,contracted
étroit,X,br,bacʼh
étroit,X,eo,mensbarita
étroit,X,id,picik
étroit,X,nl,bekrompen
étroit,X,se,gárži
étroit,X,sv,trång
étroit,X,de,beschränkt
étroit,X,de,limitiert
étroit,X,de,eingegrenzt
étroit,X,en,restricted
étroit,X,eo,malvasta
étroit,X,nl,beperkt
étroit,X,se,gárži
étroit,X,sv,nära
étroit,X,tr,özel
étroit,X,de,innig
étroit,X,de,intim
étroit,X,de,tiefgehend
étroit,X,en,intimate
étroit,X,en,profound
étroit,X,en,deep
étroit,X,en,close
étroit,X,en,sincere
étroit,X,eo,intima
étroit,X,avk,koekaf
étroit,X,nl,innig
étroit,X,nl,eng
étroit,X,sv,innerlig
étroit,X,tr,samimi
étroit,X,tr,özel
étroit,X,af,bekrompe
étroit,X,ang,nearu
étroit,X,br,strizh
étroit,X,ca,estret
étroit,X,da,smal
étroit,X,da,tæt
étroit,X,es,estrecho
étroit,X,es,angosto
étroit,X,fi,ahdas
étroit,X,fy,ing
étroit,X,fy,nau
étroit,X,fy,smel
étroit,X,gd,caol
étroit,X,gd,cumhang
étroit,X,io,streta
étroit,X,is,krappur
étroit,X,is,þröngur
étroit,X,la,angustus
étroit,X,la,artus
étroit,X,ms,sempit
étroit,X,yua,koom
étroit,X,nl,bekrompen
étroit,X,nl,eng
étroit,X,nl,krap
étroit,X,nl,nauw
étroit,X,nl,smal
étroit,X,no,smal
étroit,X,no,trang
étroit,X,oc,estreit
étroit,X,pt,estreito
étroit,X,ro,strâmt
étroit,X,ru,узкий
étroit,X,ru,тесный
étroit,X,srn,naw
étroit,X,sw,-embamba
étroit,X,tl,makítid
été,X,af,somer
été,X,aht,saen
été,X,sq,verë
été,X,de,Sommer
été,X,de,Hochsommer
été,X,alt,јай
été,X,fro,esté
été,X,en,summer
été,X,ang,sumor
été,X,ar,صَيْف
été,X,ary,صيف
été,X,rup,vearã
été,X,ast,branu
été,X,atj,nipin
été,X,az,yay
été,X,ba,йәй
été,X,bm,kawula
été,X,bar,Summa
été,X,br,hañv
été,X,bg,лято
été,X,ca,estiu
été,X,shy,anebdu
été,X,zh,夏天
été,X,zh,夏季
été,X,zh,夏
été,X,zh,暑期
été,X,cjs,чай
été,X,yok-chk,hayaːlew
été,X,ko,여름
été,X,kw,haf
été,X,hr,ljeto
été,X,da,sommer
été,X,es,verano
été,X,eo,somero
été,X,fo,summar
été,X,fi,kesä
été,X,fi,suvi
été,X,frp,chôd-temps
été,X,frp,bon-temps
été,X,frp,étif
été,X,fy,simmer
été,X,gd,samhradh
été,X,gag,yaz
été,X,gl,verán
été,X,gallo,belle sézon
été,X,cy,haf
été,X,gaulois,samo-
été,X,ka,ზაფხული
été,X,got,𐌰𐍃𐌰𐌽𐍃
été,X,el,καλοκαίρι
été,X,griko,kalocèri
été,X,hbo,קַיִץ
été,X,hoi,sanh
été,X,hu,nyár
été,X,sah,сайын
été,X,io,somero
été,X,id,musim panas
été,X,iu,ᐊᐅᔭᖅ
été,X,ik,auraq
été,X,is,sumar
été,X,it,estate
été,X,ja,夏
été,X,kab,anebdu
été,X,krc,джай
été,X,kk,жаз
été,X,kjh,чайғы
été,X,ky,жай
été,X,avk,idulugal
été,X,kum,яй
été,X,koy,saanh
été,X,ku,havîn
été,X,la,aestas
été,X,lep,ᰠᰨᰣᰮᰶ
été,X,lt,vasara
été,X,lb,Summer
été,X,mg,fahavaratra
été,X,cmn,夏
été,X,gv,sourey
été,X,crg,itii
été,X,mn,зун
été,X,mvf,ᠵᠤᠨ
été,X,frm,esté
été,X,nl,zomer
été,X,nl,zomertijd
été,X,nio,тәӈә
été,X,niv,толф
été,X,nog,яз
été,X,normand,étaé
été,X,normand,été
été,X,nb,sommer
été,X,nn,sommar
été,X,nn,sumar
été,X,oc,estiu
été,X,ug,ياز
été,X,fa,تابستان
été,X,pcd,été
été,X,pcd,ches bieus jours
été,X,pcd,ches biaus jours
été,X,plodarisch,summer
été,X,pl,lato
été,X,pt,verão
été,X,ro,vară
été,X,ru,лето
été,X,se,geassi
été,X,scn,està
été,X,scn,estati
été,X,sjn,laer
été,X,sk,leto
été,X,sl,poletje
été,X,solrésol,dodola
été,X,sv,sommar
été,X,tl,tag-aráw
été,X,crh,yaz
été,X,tt,җәй
été,X,cs,léto
été,X,ckt,элен
été,X,cv,çу
été,X,bo,དབྱར་ག།
été,X,tsolyáni,tultsúnikh
été,X,tn,selemo
été,X,tr,yaz
été,X,tk,tomus
été,X,uum,йаз
été,X,vi,mùa hè
été,X,vi,hè
été,X,vi,mùa hạ
été,X,vi,hạ
été,X,wa,esté
été,X,yok-yaw,hayal
été,X,zu,ihlobo
être,X,af,wees
être,X,af,is
être,X,agq,alelo
être,X,ain,ネ
être,X,ain,アン
être,X,ain,ア
être,X,akz,onka
être,X,sq,jam
être,X,gsw-fr,sìì
être,X,de,sein
être,X,fro,estre
être,X,fro,ester
être,X,en,be
être,X,ang,beon
être,X,ang,wesan
être,X,ar,كان
être,X,ar,يكون
être,X,aae,jam
être,X,hy,լինել
être,X,rup,escu
être,X,rup,stau
être,X,az,imək
être,X,az,olmaq
être,X,eu,da
être,X,eu,izan
être,X,berrichon,être
être,X,berrichon,éter
être,X,bs,biti
être,X,bourbonnais,être
être,X,bourguignon,étre
être,X,brabançon,zen
être,X,br,bezañ
être,X,br,bout
être,X,bg,съм
être,X,bum,été
être,X,ca,ser
être,X,ca,ésser
être,X,ca,estar
être,X,shy,yella
être,X,zh,是
être,X,shi,ⴳ
être,X,shi,ⵉⵍⵉ
être,X,ko,이다
être,X,ko,다
être,X,rcf,i lé
être,X,rcf,lé
être,X,hr,biti
être,X,dalécarlien,wårå
être,X,dlm,saite
être,X,da,være
être,X,es,ser
être,X,es,estar
être,X,eo,esti
être,X,et,olema
être,X,fo,vera
être,X,fi,olla
être,X,vls,zyn
être,X,vls,zien
être,X,nld,zijn
être,X,fc,étre
être,X,francique mosellan,sénn
être,X,frp,étre
être,X,fy,syn
être,X,fy,wêze
être,X,ga,bí
être,X,ga,bí
être,X,gallo,estr
être,X,gallo-italique de sicile,avar
être,X,gallo-italique de sicile,ess
être,X,cy,bod
être,X,ka,ყოფნა
être,X,igs-gls,es
être,X,got,𐍅𐌹𐍃𐌰𐌽
être,X,el,είμαι
être,X,grc,εἰμί
être,X,gu,હોવું
être,X,hbo,נֶפֶשׁ
être,X,hi,होना
être,X,hu,lenni
être,X,io,esar
être,X,id,ada
être,X,ia,esser
être,X,ia,ser
être,X,ie,esser
être,X,iu,-ᐅ
être,X,is,vera
être,X,is,aδ vera
être,X,ist,ièsi
être,X,it,essere
être,X,it,stare
être,X,ja,だ
être,X,ja,です
être,X,chn,mitlite
être,X,ken,bɛ́ bhák
être,X,km,គឺ
être,X,avk,tí
être,X,ku,bûn
être,X,la,sum
être,X,lep,ᰃᰨ
être,X,lep,ᰉᰧᰶ
être,X,lv,būt
être,X,lt,būti
être,X,lb,sinn
être,X,mt,kien
être,X,mr,होणेनं
être,X,mcn,kàá
être,X,xbm,bezaff
être,X,xng,ᠠ
être,X,nl,zijn
être,X,normand,yête
être,X,normand,ête
être,X,no,være
être,X,oc,èsser
être,X,oc,èstre
être,X,oc,estar
être,X,pap,ta
être,X,pa,ਹੋੋ
être,X,fa,بودن
être,X,myp,xiai
être,X,plodarisch,sain
être,X,pl,być
être,X,pt,ser
être,X,pt,existir
être,X,pt,estar
être,X,pt,ser
être,X,pt,achar-se
être,X,ro,fi
être,X,ro,sta
être,X,ro,este
être,X,ru,быть
être,X,se,leat
être,X,sa,अस्
être,X,scn,èssiri
être,X,scn,jèssiri
être,X,scn,ièssiri
être,X,scn,siri
être,X,svm,biti
être,X,sk,byť
être,X,sl,biti
être,X,solrésol,faremi
être,X,srn,de
être,X,sv,vara
être,X,sw,kuwa
être,X,cs,být
être,X,tourangeau,ête
être,X,tsolyáni,guál
être,X,tvu,obá
être,X,tr,olmak
être,X,uk,бути
être,X,vi,là
être,X,obt,bot
être,X,obt,but
être,X,non,vera
être,X,non,vesa
être,X,cu,быти
être,X,vo,binön
être,X,wa,esse
être,X,de,sein
être,X,fro,estre
être,X,en,be
être,X,ar,وجد
être,X,bourguignon,étre
être,X,zh,在
être,X,ko,있다
être,X,rcf,Lé
être,X,dalécarlien,wårå
être,X,mww,nyob nov
être,X,ie,trovar se
être,X,ja,いる
être,X,ja,ある
être,X,avk,tigí
être,X,lo,ຢູ່
être,X,ryu,あん
être,X,ro,fi
être,X,ro,se afla
être,X,zdj,ukaya
être,X,solrésol,faremi
être,X,solrésol,domifare
être,X,sv,vara
être,X,sv,finnas
être,X,wa,esse
être,X,de,sein
être,X,fro,estre
être,X,en,be
être,X,bourguignon,étre
être,X,zh,被
être,X,ko,되다
être,X,ko,받다
être,X,ko,당하다
être,X,gallo,étr
être,X,gallo,avair
être,X,ja,される
être,X,ja,れる
être,X,ja,られる
être,X,oc,èsser
île,X,abx,isla
île,X,kgr,ef
île,X,ace,pulo
île,X,af,eiland
île,X,aht,tandzaey
île,X,ain,モシリ
île,X,sq,ishull
île,X,sq,ujdhesë
île,X,ale,tanax̂
île,X,de,Insel
île,X,am,ደሴት
île,X,ojp,斯麻
île,X,ojp,志麻
île,X,en,island
île,X,en,isle
île,X,ar,جزيرة
île,X,an,isla
île,X,akr,ure
île,X,akr,ureure
île,X,arc,ܓܙܪܬܐ
île,X,hy,կղզի
île,X,ast,islla
île,X,az,آدا
île,X,az,ada
île,X,vbb,ˈiou
île,X,ba,утрау
île,X,pkc,セマ
île,X,pkc,斯麻
île,X,nds,Insel
île,X,dsb,kupa
île,X,taa,nu
île,X,eu,irla
île,X,eu,uharte
île,X,bn,দবীপ
île,X,bi,aelan
île,X,be,востраў
île,X,my,ကယ့န္း
île,X,bs,otok
île,X,bs,ostrvo
île,X,br,enez
île,X,br,enezenn
île,X,bg,остров
île,X,ca,illa
île,X,zh,岛
île,X,zh,岛屿
île,X,cjs,арғы
île,X,ko,섬
île,X,co,isula
île,X,ht,il
île,X,ht,zile
île,X,cr,ᒥᓂᔥᑎᒄ
île,X,hr,otok
île,X,dmr,ˈnuh
île,X,da,ø
île,X,da,holm
île,X,da,skær
île,X,dhv,hnapeti
île,X,es,isla
île,X,eo,insulo
île,X,et,saar
île,X,et,ohutussaar
île,X,fo,oy
île,X,fo,oyggj
île,X,fo,hólmur
île,X,fj,yanuyanu
île,X,fi,saari
île,X,vls,ejland
île,X,dgr,dı
île,X,dgr,ndı
île,X,fy,eilân
île,X,frr,eilun
île,X,gd,eilean
île,X,ga,oileán
île,X,ga,inis
île,X,gag,ada
île,X,gl,illa
île,X,gallo,ile
île,X,cy,ynys
île,X,ka,კუნძული
île,X,el,νησί
île,X,grc,νῆσος
île,X,gu,દ્વીપ
île,X,ha,tsibiri
île,X,hsb,kupa
île,X,haw,moku
île,X,he,אִי
île,X,hi,द्वीप
île,X,hoi,noo
île,X,hu,sziget
île,X,sah,арыы
île,X,io,insulo
île,X,ilo,puro
île,X,id,pulau
île,X,id,nusa
île,X,iu,ᕿᑭᖅᑕᖅ
île,X,is,ey
île,X,is,eyja
île,X,it,isola
île,X,ja,島
île,X,jv,pulo
île,X,kl,qeqertaq
île,X,car,pàwu
île,X,krc,айрымкан
île,X,krc,айрыкам
île,X,kk,арал
île,X,kjh,олтырых
île,X,km,កោះ
